Beschaffenheit_schluessel,Beschaffenheit_bezeichnung,AAA-Beschreibung,alias
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78480
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__78485
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78488
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78492
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78493
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78495
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78497
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78498
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78499
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78501
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78502
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78505
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78506
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78511
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78514
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78524
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78526
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78527
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78528
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__78529
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78532
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78533
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78537
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78538
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78540
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78543
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78544
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78555
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78557
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78559
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78560
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78562
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78563
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78565
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78568
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78570
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78576
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78586
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78595
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78598
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78599
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78602
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78608
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78610
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78614
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78616
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78618
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78624
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78628
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78633
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78635
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78641
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78644
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78645
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78648
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78652
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78653
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78654
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78655
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78659
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78661
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78662
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78665
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78666
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78669
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78672
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78673
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78674
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78676
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__78677
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78682
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78683
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78684
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78685
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78686
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78687
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78688
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78689
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78690
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78692
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78699
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78702
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78705
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78706
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78708
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78710
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78713
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78715
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78717
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78719
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78721
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78722
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78727
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78728
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78731
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78732
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78733
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78734
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78737
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78738
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78742
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78746
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78747
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78754
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78755
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78756
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78757
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78758
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78759
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78762
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78768
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78769
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78770
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78772
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78785
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78788
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78798
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78799
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78803
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78809
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78811
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78814
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78816
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78817
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78820
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78821
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78822
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78826
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78827
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78831
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78832
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78834
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__78839
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78848
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78849
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78850
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78852
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78861
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78862
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78864
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78865
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78872
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78882
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78884
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78886
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78889
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78891
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78893
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78899
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78905
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78909
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78910
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78913
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78914
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78917
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78920
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78921
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78925
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78926
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78930
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78931
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78935
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78939
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78940
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78942
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78945
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78946
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78952
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78954
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__78957
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78958
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78960
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78962
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78963
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78966
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78967
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78969
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78970
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78978
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78979
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78982
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78988
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78989
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78994
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__78997
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79000
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79003
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79006
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79009
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79011
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79013
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79015
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79023
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79025
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79026
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79027
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79028
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79029
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79032
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79033
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79037
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79039
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79041
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79042
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79043
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79045
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79047
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79053
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79054
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79055
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79057
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79058
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79059
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79064
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79067
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79068
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79070
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79088
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79090
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79095
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79099
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79104
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79105
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79116
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79117
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79121
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79123
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79124
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79127
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79129
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79131
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79133
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79134
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79135
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79139
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79142
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79143
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79145
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79147
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79149
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79151
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79152
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79154
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79158
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79164
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79172
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79176
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79178
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79182
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79186
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79190
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79193
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79194
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79196
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79204
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79205
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79209
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79213
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79218
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79219
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79220
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79225
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79227
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__79228
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79229
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79233
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79234
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79238
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79242
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__79243
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79244
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79251
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79255
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79260
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79264
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79265
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79266
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79268
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79269
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79270
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79271
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79273
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79274
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79275
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79281
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79283
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79290
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79293
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79294
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79297
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79298
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79300
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79301
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__79302
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79304
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79305
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79308
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79314
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79316
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__79317
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79318
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79319
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79320
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79321
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79322
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79323
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79324
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79325
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79326
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79327
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79330
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79332
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79333
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79334
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79335
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79336
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79337
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79338
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79339
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79340
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79345
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79346
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79348
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79350
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79351
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79353
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79354
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79355
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79356
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79357
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79358
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79360
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79366
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79367
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79368
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79370
